"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"77","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4057, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,572,138"
"78","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,014"
"79","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4056, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,571,504"
"80","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,266"
"81","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4055, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,055,885"
"82","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,266"
"83","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4054, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,566,182"
"84","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,266"
"85","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4053, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,565,549"
"86","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,266"
"87","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4052, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,564,916"
"88","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,266"
"89","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4051, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,564,283"
"90","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,266"
"91","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4050, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,563,650"
"92","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,266"
"93","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4049, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,563,017"
"94","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,012"
"95","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4048, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,562,384"
"96","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,264"
"97","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4047, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,047,782"
"98","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,264"
"99","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4046, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,557,072"
"100","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,264"
"101","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4045, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,556,440"
"102","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,264"
"103","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4044, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,555,808"
"104","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,264"
"105","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4043, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,555,176"
"106","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,264"
"107","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4042, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,554,544"
"108","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,264"
"109","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4041, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,553,912"
"110","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,010"
"111","102316","gaussian","127.0.0.1","Fan2NewNew(float *, float *, int, int)","1","7","(128, 1, 1)","(32, 4040, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","2,553,280"
"112","102316","gaussian","127.0.0.1","Fan1NewNew(float *, float *, float *, int, int)","1","7","(128, 1, 1)","(32, 1, 1)","0","7.5","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","1,262"
